from_node_id,to_node_id,total_link_volume,volume_over_capacity_ratio,speed,travel_time
901,1355,0.000,0.000,51.798,1.000
902,1356,0.000,0.000,51.798,1.000
903,1357,0.000,0.000,51.798,1.000
904,1358,0.000,0.000,51.798,1.000
905,1359,0.000,0.000,51.798,1.000
906,1360,0.000,0.000,51.798,1.000
907,1361,0.000,0.000,51.798,1.000
908,1362,0.000,0.000,51.798,1.000
909,1363,0.000,0.000,51.798,1.000
910,1364,0.000,0.000,51.798,1.000
911,1365,0.000,0.000,51.798,1.000
912,1366,0.000,0.000,51.798,1.000
913,1367,0.000,0.000,51.798,1.000
914,1368,0.000,0.000,51.798,1.000
915,1369,0.000,0.000,51.798,1.000
916,1370,0.000,0.000,51.798,1.000
917,1371,0.000,0.000,51.798,1.000
918,1372,0.000,0.000,51.798,1.000
919,1373,0.000,0.000,51.798,1.000
920,1374,0.000,0.000,51.798,1.000
921,1375,0.000,0.000,51.798,1.000
922,1376,0.000,0.000,51.798,1.000
923,1377,0.000,0.000,51.798,1.000
924,1378,0.000,0.000,51.798,1.000
925,1379,0.000,0.000,51.798,1.000
926,1380,0.000,0.000,51.798,1.000
927,1381,0.000,0.000,51.798,1.000
928,1382,0.000,0.000,51.798,1.000
929,1383,0.000,0.000,51.798,1.000
930,1384,0.000,0.000,51.798,1.000
931,1385,0.000,0.000,51.798,1.000
932,1386,0.000,0.000,51.798,1.000
933,1387,0.000,0.000,51.798,1.000
1,1,0.000,0.000,51.798,1.000
2,2,0.000,0.000,51.798,1.000
3,3,0.000,0.000,51.798,1.000
4,4,0.000,0.000,51.798,1.000
5,5,0.000,0.000,51.798,1.000
6,6,0.000,0.000,51.798,1.000
7,7,0.000,0.000,51.798,1.000
8,8,0.000,0.000,51.798,1.000
9,9,0.000,0.000,51.798,1.000
10,10,0.000,0.000,51.798,1.000
11,11,0.000,0.000,51.798,1.000
12,12,0.000,0.000,51.798,1.000
13,13,0.000,0.000,51.798,1.000
14,14,0.000,0.000,51.798,1.000
15,15,0.000,0.000,51.798,1.000
16,16,0.000,0.000,51.798,1.000
17,17,0.000,0.000,51.798,1.000
18,18,0.000,0.000,51.798,1.000
19,19,0.000,0.000,51.798,1.000
20,20,0.000,0.000,51.798,1.000
21,21,0.000,0.000,51.798,1.000
22,22,0.000,0.000,51.798,1.000
23,23,0.000,0.000,51.798,1.000
24,24,0.000,0.000,51.798,1.000
25,25,0.000,0.000,51.798,1.000
26,26,0.000,0.000,51.798,1.000
27,27,0.000,0.000,51.798,1.000
28,28,0.000,0.000,51.798,1.000
29,29,0.000,0.000,51.798,1.000
30,30,0.000,0.000,51.798,1.000
31,31,0.000,0.000,51.798,1.000
32,32,0.000,0.000,51.798,1.000
33,33,0.000,0.000,51.798,1.000
34,34,0.000,0.000,51.798,1.000
35,35,0.000,0.000,51.798,1.000
36,36,0.000,0.000,51.798,1.000
37,37,0.000,0.000,51.798,1.000
38,38,0.000,0.000,51.798,1.000
39,39,0.000,0.000,51.798,1.000
40,40,0.000,0.000,51.798,1.000
41,41,0.000,0.000,51.798,1.000
42,42,0.000,0.000,51.798,1.000
43,43,0.000,0.000,51.798,1.000
44,44,0.000,0.000,51.798,1.000
45,45,0.000,0.000,51.798,1.000
46,46,0.000,0.000,51.798,1.000
47,47,0.000,0.000,51.798,1.000
48,48,0.000,0.000,51.798,1.000
49,49,0.000,0.000,51.798,1.000
50,50,0.000,0.000,51.798,1.000
51,51,0.000,0.000,51.798,1.000
52,52,0.000,0.000,51.798,1.000
53,53,0.000,0.000,51.798,1.000
54,54,0.000,0.000,51.798,1.000
55,55,0.000,0.000,51.798,1.000
56,56,0.000,0.000,51.798,1.000
57,57,0.000,0.000,51.798,1.000
58,58,0.000,0.000,51.798,1.000
59,59,0.000,0.000,51.798,1.000
60,60,0.000,0.000,51.798,1.000
61,61,0.000,0.000,51.798,1.000
62,62,0.000,0.000,51.798,1.000
63,63,0.000,0.000,51.798,1.000
64,64,0.000,0.000,51.798,1.000
65,65,0.000,0.000,51.798,1.000
66,66,0.000,0.000,51.798,1.000
67,67,0.000,0.000,51.798,1.000
68,68,0.000,0.000,51.798,1.000
69,69,0.000,0.000,51.798,1.000
70,70,0.000,0.000,51.798,1.000
71,71,0.000,0.000,51.798,1.000
72,72,0.000,0.000,51.798,1.000
73,73,0.000,0.000,51.798,1.000
74,74,0.000,0.000,51.798,1.000
75,75,0.000,0.000,51.798,1.000
76,76,0.000,0.000,51.798,1.000
77,77,0.000,0.000,51.798,1.000
78,78,0.000,0.000,51.798,1.000
79,79,0.000,0.000,51.798,1.000
80,80,0.000,0.000,51.798,1.000
81,81,0.000,0.000,51.798,1.000
82,82,0.000,0.000,51.798,1.000
83,83,0.000,0.000,51.798,1.000
84,84,0.000,0.000,51.798,1.000
85,85,0.000,0.000,51.798,1.000
86,86,0.000,0.000,51.798,1.000
87,87,0.000,0.000,51.798,1.000
88,88,0.000,0.000,51.798,1.000
89,89,0.000,0.000,51.798,1.000
90,90,0.000,0.000,51.798,1.000
91,91,0.000,0.000,51.798,1.000
92,92,0.000,0.000,51.798,1.000
93,93,0.000,0.000,51.798,1.000
94,94,0.000,0.000,51.798,1.000
95,95,0.000,0.000,51.798,1.000
96,96,0.000,0.000,51.798,1.000
97,97,0.000,0.000,51.798,1.000
98,98,0.000,0.000,51.798,1.000
99,99,0.000,0.000,51.798,1.000
100,100,0.000,0.000,51.798,1.000
101,101,0.000,0.000,51.798,1.000
102,102,0.000,0.000,51.798,1.000
103,103,0.000,0.000,51.798,1.000
104,104,0.000,0.000,51.798,1.000
105,105,0.000,0.000,51.798,1.000
106,106,0.000,0.000,51.798,1.000
107,107,0.000,0.000,51.798,1.000
108,108,0.000,0.000,51.798,1.000
109,109,0.000,0.000,51.798,1.000
110,110,0.000,0.000,51.798,1.000
111,111,0.000,0.000,51.798,1.000
112,112,0.000,0.000,51.798,1.000
113,113,0.000,0.000,51.798,1.000
114,114,0.000,0.000,51.798,1.000
115,115,0.000,0.000,51.798,1.000
116,116,0.000,0.000,51.798,1.000
117,117,0.000,0.000,51.798,1.000
118,118,0.000,0.000,51.798,1.000
119,119,0.000,0.000,51.798,1.000
120,120,0.000,0.000,51.798,1.000
121,121,0.000,0.000,51.798,1.000
122,122,0.000,0.000,51.798,1.000
123,123,0.000,0.000,51.798,1.000
124,124,0.000,0.000,51.798,1.000
125,125,0.000,0.000,51.798,1.000
126,126,0.000,0.000,51.798,1.000
127,127,0.000,0.000,51.798,1.000
128,128,0.000,0.000,51.798,1.000
129,129,0.000,0.000,51.798,1.000
130,130,0.000,0.000,51.798,1.000
131,131,0.000,0.000,51.798,1.000
132,132,0.000,0.000,51.798,1.000
133,133,0.000,0.000,51.798,1.000
134,134,0.000,0.000,51.798,1.000
135,135,0.000,0.000,51.798,1.000
136,136,0.000,0.000,51.798,1.000
137,137,0.000,0.000,51.798,1.000
138,138,0.000,0.000,51.798,1.000
139,139,0.000,0.000,51.798,1.000
140,140,0.000,0.000,51.798,1.000
141,141,0.000,0.000,51.798,1.000
142,142,0.000,0.000,51.798,1.000
143,143,0.000,0.000,51.798,1.000
144,144,0.000,0.000,51.798,1.000
145,145,0.000,0.000,51.798,1.000
146,146,0.000,0.000,51.798,1.000
147,147,0.000,0.000,51.798,1.000
148,148,0.000,0.000,51.798,1.000
149,149,0.000,0.000,51.798,1.000
150,150,0.000,0.000,51.798,1.000
151,151,0.000,0.000,51.798,1.000
152,152,0.000,0.000,51.798,1.000
153,153,0.000,0.000,51.798,1.000
154,154,0.000,0.000,51.798,1.000
155,155,0.000,0.000,51.798,1.000
156,156,0.000,0.000,51.798,1.000
157,157,0.000,0.000,51.798,1.000
158,158,0.000,0.000,51.798,1.000
159,159,0.000,0.000,51.798,1.000
160,160,0.000,0.000,51.798,1.000
161,161,0.000,0.000,51.798,1.000
162,162,0.000,0.000,51.798,1.000
163,163,0.000,0.000,51.798,1.000
164,164,0.000,0.000,51.798,1.000
165,165,0.000,0.000,51.798,1.000
166,166,0.000,0.000,51.798,1.000
167,167,0.000,0.000,51.798,1.000
168,168,0.000,0.000,51.798,1.000
169,169,0.000,0.000,51.798,1.000
170,170,0.000,0.000,51.798,1.000
171,171,0.000,0.000,51.798,1.000
172,172,0.000,0.000,51.798,1.000
173,173,0.000,0.000,51.798,1.000
174,174,0.000,0.000,51.798,1.000
175,175,0.000,0.000,51.798,1.000
176,176,0.000,0.000,51.798,1.000
177,177,0.000,0.000,51.798,1.000
178,178,0.000,0.000,51.798,1.000
179,179,0.000,0.000,51.798,1.000
180,180,0.000,0.000,51.798,1.000
181,181,0.000,0.000,51.798,1.000
182,182,0.000,0.000,51.798,1.000
183,183,0.000,0.000,51.798,1.000
184,184,0.000,0.000,51.798,1.000
185,185,0.000,0.000,51.798,1.000
186,186,0.000,0.000,51.798,1.000
187,187,0.000,0.000,51.798,1.000
188,188,0.000,0.000,51.798,1.000
189,189,0.000,0.000,51.798,1.000
190,190,0.000,0.000,51.798,1.000
191,191,0.000,0.000,51.798,1.000
192,192,0.000,0.000,51.798,1.000
193,193,0.000,0.000,51.798,1.000
194,194,0.000,0.000,51.798,1.000
195,195,0.000,0.000,51.798,1.000
196,196,0.000,0.000,51.798,1.000
197,197,0.000,0.000,51.798,1.000
198,198,0.000,0.000,51.798,1.000
199,199,0.000,0.000,51.798,1.000
200,200,0.000,0.000,51.798,1.000
201,201,0.000,0.000,51.798,1.000
202,202,0.000,0.000,51.798,1.000
203,203,0.000,0.000,51.798,1.000
204,204,0.000,0.000,51.798,1.000
205,205,0.000,0.000,51.798,1.000
206,206,0.000,0.000,51.798,1.000
207,207,0.000,0.000,51.798,1.000
208,208,0.000,0.000,51.798,1.000
209,209,0.000,0.000,51.798,1.000
210,210,0.000,0.000,51.798,1.000
211,211,0.000,0.000,51.798,1.000
212,212,0.000,0.000,51.798,1.000
213,213,0.000,0.000,51.798,1.000
214,214,0.000,0.000,51.798,1.000
215,215,0.000,0.000,51.798,1.000
216,216,0.000,0.000,51.798,1.000
217,217,0.000,0.000,51.798,1.000
218,218,0.000,0.000,51.798,1.000
219,219,0.000,0.000,51.798,1.000
220,220,0.000,0.000,51.798,1.000
221,221,0.000,0.000,51.798,1.000
222,222,0.000,0.000,51.798,1.000
223,223,0.000,0.000,51.798,1.000
224,224,0.000,0.000,51.798,1.000
225,225,0.000,0.000,51.798,1.000
226,226,0.000,0.000,51.798,1.000
227,227,0.000,0.000,51.798,1.000
228,228,0.000,0.000,51.798,1.000
229,229,0.000,0.000,51.798,1.000
230,230,0.000,0.000,51.798,1.000
231,231,0.000,0.000,51.798,1.000
232,232,0.000,0.000,51.798,1.000
233,233,0.000,0.000,51.798,1.000
234,234,0.000,0.000,51.798,1.000
235,235,0.000,0.000,51.798,1.000
236,236,0.000,0.000,51.798,1.000
237,237,0.000,0.000,51.798,1.000
238,238,0.000,0.000,51.798,1.000
239,239,0.000,0.000,51.798,1.000
240,240,0.000,0.000,51.798,1.000
241,241,0.000,0.000,51.798,1.000
242,242,0.000,0.000,51.798,1.000
243,243,0.000,0.000,51.798,1.000
244,244,0.000,0.000,51.798,1.000
245,245,0.000,0.000,51.798,1.000
246,246,0.000,0.000,51.798,1.000
247,247,0.000,0.000,51.798,1.000
248,248,0.000,0.000,51.798,1.000
249,249,0.000,0.000,51.798,1.000
250,250,0.000,0.000,51.798,1.000
251,251,0.000,0.000,51.798,1.000
252,252,0.000,0.000,51.798,1.000
253,253,0.000,0.000,51.798,1.000
254,254,0.000,0.000,51.798,1.000
255,255,0.000,0.000,51.798,1.000
256,256,0.000,0.000,51.798,1.000
257,257,0.000,0.000,51.798,1.000
258,258,0.000,0.000,51.798,1.000
259,259,0.000,0.000,51.798,1.000
260,260,0.000,0.000,51.798,1.000
261,261,0.000,0.000,51.798,1.000
262,262,0.000,0.000,51.798,1.000
263,263,0.000,0.000,51.798,1.000
264,264,0.000,0.000,51.798,1.000
265,265,0.000,0.000,51.798,1.000
266,266,0.000,0.000,51.798,1.000
267,267,0.000,0.000,51.798,1.000
268,268,0.000,0.000,51.798,1.000
269,269,0.000,0.000,51.798,1.000
270,270,0.000,0.000,51.798,1.000
271,271,0.000,0.000,51.798,1.000
272,272,0.000,0.000,51.798,1.000
273,273,0.000,0.000,51.798,1.000
274,274,0.000,0.000,51.798,1.000
275,275,0.000,0.000,51.798,1.000
276,276,0.000,0.000,51.798,1.000
277,277,0.000,0.000,51.798,1.000
278,278,0.000,0.000,51.798,1.000
279,279,0.000,0.000,51.798,1.000
280,280,0.000,0.000,51.798,1.000
281,281,0.000,0.000,51.798,1.000
282,282,0.000,0.000,51.798,1.000
283,283,0.000,0.000,51.798,1.000
284,284,0.000,0.000,51.798,1.000
285,285,0.000,0.000,51.798,1.000
286,286,0.000,0.000,51.798,1.000
287,287,0.000,0.000,51.798,1.000
288,288,0.000,0.000,51.798,1.000
289,289,0.000,0.000,51.798,1.000
290,290,0.000,0.000,51.798,1.000
291,291,0.000,0.000,51.798,1.000
292,292,0.000,0.000,51.798,1.000
293,293,0.000,0.000,51.798,1.000
294,294,0.000,0.000,51.798,1.000
295,295,0.000,0.000,51.798,1.000
296,296,0.000,0.000,51.798,1.000
297,297,0.000,0.000,51.798,1.000
298,298,0.000,0.000,51.798,1.000
299,299,0.000,0.000,51.798,1.000
300,300,0.000,0.000,51.798,1.000
301,301,0.000,0.000,51.798,1.000
302,302,0.000,0.000,51.798,1.000
303,303,0.000,0.000,51.798,1.000
304,304,0.000,0.000,51.798,1.000
305,305,0.000,0.000,51.798,1.000
306,306,0.000,0.000,51.798,1.000
307,307,0.000,0.000,51.798,1.000
308,308,0.000,0.000,51.798,1.000
309,309,0.000,0.000,51.798,1.000
310,310,0.000,0.000,51.798,1.000
311,311,0.000,0.000,51.798,1.000
312,312,0.000,0.000,51.798,1.000
313,313,0.000,0.000,51.798,1.000
314,314,0.000,0.000,51.798,1.000
315,315,0.000,0.000,51.798,1.000
316,316,0.000,0.000,51.798,1.000
317,317,0.000,0.000,51.798,1.000
318,318,0.000,0.000,51.798,1.000
319,319,0.000,0.000,51.798,1.000
320,320,0.000,0.000,51.798,1.000
321,321,0.000,0.000,51.798,1.000
322,322,0.000,0.000,51.798,1.000
323,323,0.000,0.000,51.798,1.000
324,324,0.000,0.000,51.798,1.000
325,325,0.000,0.000,51.798,1.000
326,326,0.000,0.000,51.798,1.000
327,327,0.000,0.000,51.798,1.000
328,328,0.000,0.000,51.798,1.000
329,329,0.000,0.000,51.798,1.000
330,330,0.000,0.000,51.798,1.000
331,331,0.000,0.000,51.798,1.000
332,332,0.000,0.000,51.798,1.000
333,333,0.000,0.000,51.798,1.000
334,334,0.000,0.000,51.798,1.000
335,335,0.000,0.000,51.798,1.000
336,336,0.000,0.000,51.798,1.000
337,337,0.000,0.000,51.798,1.000
338,338,0.000,0.000,51.798,1.000
339,339,0.000,0.000,51.798,1.000
340,340,0.000,0.000,51.798,1.000
341,341,0.000,0.000,51.798,1.000
342,342,0.000,0.000,51.798,1.000
343,343,0.000,0.000,51.798,1.000
344,344,0.000,0.000,51.798,1.000
345,345,0.000,0.000,51.798,1.000
346,346,0.000,0.000,51.798,1.000
347,347,0.000,0.000,51.798,1.000
348,348,0.000,0.000,51.798,1.000
349,349,0.000,0.000,51.798,1.000
350,350,0.000,0.000,51.798,1.000
351,351,0.000,0.000,51.798,1.000
352,352,0.000,0.000,51.798,1.000
353,353,0.000,0.000,51.798,1.000
354,354,0.000,0.000,51.798,1.000
355,355,0.000,0.000,51.798,1.000
356,356,0.000,0.000,51.798,1.000
357,357,0.000,0.000,51.798,1.000
358,358,0.000,0.000,51.798,1.000
359,359,0.000,0.000,51.798,1.000
360,360,0.000,0.000,51.798,1.000
361,361,0.000,0.000,51.798,1.000
362,362,0.000,0.000,51.798,1.000
363,363,0.000,0.000,51.798,1.000
364,364,0.000,0.000,51.798,1.000
365,365,0.000,0.000,51.798,1.000
366,366,0.000,0.000,51.798,1.000
367,367,0.000,0.000,51.798,1.000
368,368,0.000,0.000,51.798,1.000
369,369,0.000,0.000,51.798,1.000
370,370,0.000,0.000,51.798,1.000
371,371,0.000,0.000,51.798,1.000
372,372,0.000,0.000,51.798,1.000
373,373,0.000,0.000,51.798,1.000
374,374,0.000,0.000,51.798,1.000
375,375,0.000,0.000,51.798,1.000
376,376,0.000,0.000,51.798,1.000
377,377,0.000,0.000,51.798,1.000
378,378,0.000,0.000,51.798,1.000
379,379,0.000,0.000,51.798,1.000
380,380,0.000,0.000,51.798,1.000
381,381,0.000,0.000,51.798,1.000
382,382,0.000,0.000,51.798,1.000
383,383,0.000,0.000,51.798,1.000
384,384,0.000,0.000,51.798,1.000
385,385,0.000,0.000,51.798,1.000
386,386,0.000,0.000,51.798,1.000
387,387,0.000,0.000,51.798,1.000
388,388,0.000,0.000,51.798,1.000
389,389,0.000,0.000,51.798,1.000
390,390,0.000,0.000,51.798,1.000
391,391,0.000,0.000,51.798,1.000
392,392,0.000,0.000,51.798,1.000
393,393,0.000,0.000,51.798,1.000
394,394,0.000,0.000,51.798,1.000
395,395,0.000,0.000,51.798,1.000
396,396,0.000,0.000,51.798,1.000
397,397,0.000,0.000,51.798,1.000
398,398,0.000,0.000,51.798,1.000
399,399,0.000,0.000,51.798,1.000
400,400,0.000,0.000,51.798,1.000
401,401,0.000,0.000,51.798,1.000
402,402,0.000,0.000,51.798,1.000
403,403,0.000,0.000,51.798,1.000
404,404,0.000,0.000,51.798,1.000
405,405,0.000,0.000,51.798,1.000
406,406,0.000,0.000,51.798,1.000
407,407,0.000,0.000,51.798,1.000
408,408,0.000,0.000,51.798,1.000
409,409,0.000,0.000,51.798,1.000
410,410,0.000,0.000,51.798,1.000
411,411,0.000,0.000,51.798,1.000
412,412,0.000,0.000,51.798,1.000
413,413,0.000,0.000,51.798,1.000
414,414,0.000,0.000,51.798,1.000
415,415,0.000,0.000,51.798,1.000
416,416,0.000,0.000,51.798,1.000
417,417,0.000,0.000,51.798,1.000
418,418,0.000,0.000,51.798,1.000
419,419,0.000,0.000,51.798,1.000
420,420,0.000,0.000,51.798,1.000
421,421,0.000,0.000,51.798,1.000
422,422,0.000,0.000,51.798,1.000
423,423,0.000,0.000,51.798,1.000
424,424,0.000,0.000,51.798,1.000
425,425,0.000,0.000,51.798,1.000
426,426,0.000,0.000,51.798,1.000
427,427,0.000,0.000,51.798,1.000
428,428,0.000,0.000,51.798,1.000
429,429,0.000,0.000,51.798,1.000
430,430,0.000,0.000,51.798,1.000
431,431,0.000,0.000,51.798,1.000
432,432,0.000,0.000,51.798,1.000
433,433,0.000,0.000,51.798,1.000
434,434,0.000,0.000,51.798,1.000
435,435,0.000,0.000,51.798,1.000
436,436,0.000,0.000,51.798,1.000
437,437,0.000,0.000,51.798,1.000
438,438,0.000,0.000,51.798,1.000
439,439,0.000,0.000,51.798,1.000
440,440,0.000,0.000,51.798,1.000
441,441,0.000,0.000,51.798,1.000
442,442,0.000,0.000,51.798,1.000
443,443,0.000,0.000,51.798,1.000
444,444,0.000,0.000,51.798,1.000
445,445,0.000,0.000,51.798,1.000
446,446,0.000,0.000,51.798,1.000
447,447,0.000,0.000,51.798,1.000
448,448,0.000,0.000,51.798,1.000
449,449,0.000,0.000,51.798,1.000
450,450,0.000,0.000,51.798,1.000
451,451,0.000,0.000,51.798,1.000
452,452,0.000,0.000,51.798,1.000
453,453,0.000,0.000,51.798,1.000
454,454,0.000,0.000,51.798,1.000
455,455,0.000,0.000,51.798,1.000
456,456,0.000,0.000,51.798,1.000
457,457,0.000,0.000,51.798,1.000
458,458,0.000,0.000,51.798,1.000
459,459,0.000,0.000,51.798,1.000
460,460,0.000,0.000,51.798,1.000
461,461,0.000,0.000,51.798,1.000
462,462,0.000,0.000,51.798,1.000
463,463,0.000,0.000,51.798,1.000
464,464,0.000,0.000,51.798,1.000
465,465,0.000,0.000,51.798,1.000
466,466,0.000,0.000,51.798,1.000
467,467,0.000,0.000,51.798,1.000
468,468,0.000,0.000,51.798,1.000
469,469,0.000,0.000,51.798,1.000
470,470,0.000,0.000,51.798,1.000
471,471,0.000,0.000,51.798,1.000
472,472,0.000,0.000,51.798,1.000
473,473,0.000,0.000,51.798,1.000
474,474,0.000,0.000,51.798,1.000
475,475,0.000,0.000,51.798,1.000
476,476,0.000,0.000,51.798,1.000
477,477,0.000,0.000,51.798,1.000
478,478,0.000,0.000,51.798,1.000
479,479,0.000,0.000,51.798,1.000
480,480,0.000,0.000,51.798,1.000
481,481,0.000,0.000,51.798,1.000
482,482,0.000,0.000,51.798,1.000
483,483,0.000,0.000,51.798,1.000
484,484,0.000,0.000,51.798,1.000
485,485,0.000,0.000,51.798,1.000
486,486,0.000,0.000,51.798,1.000
487,487,0.000,0.000,51.798,1.000
488,488,0.000,0.000,51.798,1.000
489,489,0.000,0.000,51.798,1.000
490,490,0.000,0.000,51.798,1.000
491,491,0.000,0.000,51.798,1.000
492,492,0.000,0.000,51.798,1.000
493,493,0.000,0.000,51.798,1.000
494,494,0.000,0.000,51.798,1.000
495,495,0.000,0.000,51.798,1.000
496,496,0.000,0.000,51.798,1.000
497,497,0.000,0.000,51.798,1.000
498,498,0.000,0.000,51.798,1.000
499,499,0.000,0.000,51.798,1.000
500,500,0.000,0.000,51.798,1.000
501,501,0.000,0.000,51.798,1.000
502,502,0.000,0.000,51.798,1.000
503,503,0.000,0.000,51.798,1.000
504,504,0.000,0.000,51.798,1.000
505,505,0.000,0.000,51.798,1.000
506,506,0.000,0.000,51.798,1.000
507,507,0.000,0.000,51.798,1.000
508,508,0.000,0.000,51.798,1.000
509,509,0.000,0.000,51.798,1.000
510,510,0.000,0.000,51.798,1.000
511,511,0.000,0.000,51.798,1.000
512,512,0.000,0.000,51.798,1.000
513,513,0.000,0.000,51.798,1.000
514,514,0.000,0.000,51.798,1.000
515,515,0.000,0.000,51.798,1.000
516,516,0.000,0.000,51.798,1.000
517,517,0.000,0.000,51.798,1.000
518,518,0.000,0.000,51.798,1.000
519,519,0.000,0.000,51.798,1.000
520,520,0.000,0.000,51.798,1.000
521,521,0.000,0.000,51.798,1.000
522,522,0.000,0.000,51.798,1.000
523,523,0.000,0.000,51.798,1.000
524,524,0.000,0.000,51.798,1.000
525,525,0.000,0.000,51.798,1.000
526,526,0.000,0.000,51.798,1.000
527,527,0.000,0.000,51.798,1.000
528,528,0.000,0.000,51.798,1.000
529,529,0.000,0.000,51.798,1.000
530,530,0.000,0.000,51.798,1.000
531,531,0.000,0.000,51.798,1.000
532,532,0.000,0.000,51.798,1.000
533,533,0.000,0.000,51.798,1.000
534,534,0.000,0.000,51.798,1.000
535,535,0.000,0.000,51.798,1.000
536,536,0.000,0.000,51.798,1.000
537,537,0.000,0.000,51.798,1.000
538,538,0.000,0.000,51.798,1.000
539,539,0.000,0.000,51.798,1.000
540,540,0.000,0.000,51.798,1.000
541,541,0.000,0.000,51.798,1.000
542,542,0.000,0.000,51.798,1.000
543,543,0.000,0.000,51.798,1.000
544,544,0.000,0.000,51.798,1.000
545,545,0.000,0.000,51.798,1.000
546,546,0.000,0.000,51.798,1.000
547,547,0.000,0.000,51.798,1.000
548,548,0.000,0.000,51.798,1.000
549,549,0.000,0.000,51.798,1.000
550,550,0.000,0.000,51.798,1.000
551,551,0.000,0.000,51.798,1.000
552,552,0.000,0.000,51.798,1.000
553,553,0.000,0.000,51.798,1.000
554,554,0.000,0.000,51.798,1.000
555,555,0.000,0.000,51.798,1.000
556,556,0.000,0.000,51.798,1.000
557,557,0.000,0.000,51.798,1.000
558,558,0.000,0.000,51.798,1.000
559,559,0.000,0.000,51.798,1.000
560,560,0.000,0.000,51.798,1.000
561,561,0.000,0.000,51.798,1.000
562,562,0.000,0.000,51.798,1.000
563,563,0.000,0.000,51.798,1.000
564,564,0.000,0.000,51.798,1.000
565,565,0.000,0.000,51.798,1.000
566,566,0.000,0.000,51.798,1.000
567,567,0.000,0.000,51.798,1.000
568,568,0.000,0.000,51.798,1.000
569,569,0.000,0.000,51.798,1.000
570,570,0.000,0.000,51.798,1.000
571,571,0.000,0.000,51.798,1.000
572,572,0.000,0.000,51.798,1.000
573,573,0.000,0.000,51.798,1.000
574,574,0.000,0.000,51.798,1.000
575,575,0.000,0.000,51.798,1.000
576,576,0.000,0.000,51.798,1.000
577,577,0.000,0.000,51.798,1.000
578,578,0.000,0.000,51.798,1.000
579,579,0.000,0.000,51.798,1.000
580,580,0.000,0.000,51.798,1.000
581,581,0.000,0.000,51.798,1.000
582,582,0.000,0.000,51.798,1.000
583,583,0.000,0.000,51.798,1.000
584,584,0.000,0.000,51.798,1.000
585,585,0.000,0.000,51.798,1.000
586,586,0.000,0.000,51.798,1.000
587,587,0.000,0.000,51.798,1.000
588,588,0.000,0.000,51.798,1.000
589,589,0.000,0.000,51.798,1.000
590,590,0.000,0.000,51.798,1.000
591,591,0.000,0.000,51.798,1.000
592,592,0.000,0.000,51.798,1.000
593,593,0.000,0.000,51.798,1.000
594,594,0.000,0.000,51.798,1.000
595,595,0.000,0.000,51.798,1.000
596,596,0.000,0.000,51.798,1.000
597,597,0.000,0.000,51.798,1.000
598,598,0.000,0.000,51.798,1.000
599,599,0.000,0.000,51.798,1.000
600,600,0.000,0.000,51.798,1.000
601,601,0.000,0.000,51.798,1.000
602,602,0.000,0.000,51.798,1.000
603,603,0.000,0.000,51.798,1.000
604,604,0.000,0.000,51.798,1.000
605,605,0.000,0.000,51.798,1.000
606,606,0.000,0.000,51.798,1.000
607,607,0.000,0.000,51.798,1.000
608,608,0.000,0.000,51.798,1.000
609,609,0.000,0.000,51.798,1.000
610,610,0.000,0.000,51.798,1.000
611,611,0.000,0.000,51.798,1.000
612,612,0.000,0.000,51.798,1.000
613,613,0.000,0.000,51.798,1.000
614,614,0.000,0.000,51.798,1.000
615,615,0.000,0.000,51.798,1.000
616,616,0.000,0.000,51.798,1.000
617,617,0.000,0.000,51.798,1.000
618,618,0.000,0.000,51.798,1.000
619,619,0.000,0.000,51.798,1.000
620,620,0.000,0.000,51.798,1.000
621,621,0.000,0.000,51.798,1.000
622,622,0.000,0.000,51.798,1.000
623,623,0.000,0.000,51.798,1.000
624,624,0.000,0.000,51.798,1.000
625,625,0.000,0.000,51.798,1.000
626,626,0.000,0.000,51.798,1.000
627,627,0.000,0.000,51.798,1.000
628,628,0.000,0.000,51.798,1.000
629,629,0.000,0.000,51.798,1.000
630,630,0.000,0.000,51.798,1.000
631,631,0.000,0.000,51.798,1.000
632,632,0.000,0.000,51.798,1.000
633,633,0.000,0.000,51.798,1.000
634,634,0.000,0.000,51.798,1.000
635,635,0.000,0.000,51.798,1.000
636,636,0.000,0.000,51.798,1.000
637,637,0.000,0.000,51.798,1.000
638,638,0.000,0.000,51.798,1.000
639,639,0.000,0.000,51.798,1.000
640,640,0.000,0.000,51.798,1.000
641,641,0.000,0.000,51.798,1.000
642,642,0.000,0.000,51.798,1.000
643,643,0.000,0.000,51.798,1.000
644,644,0.000,0.000,51.798,1.000
645,645,0.000,0.000,51.798,1.000
646,646,0.000,0.000,51.798,1.000
647,647,0.000,0.000,51.798,1.000
648,648,0.000,0.000,51.798,1.000
649,649,0.000,0.000,51.798,1.000
650,650,0.000,0.000,51.798,1.000
651,651,0.000,0.000,51.798,1.000
652,652,0.000,0.000,51.798,1.000
653,653,0.000,0.000,51.798,1.000
654,654,0.000,0.000,51.798,1.000
655,655,0.000,0.000,51.798,1.000
656,656,0.000,0.000,51.798,1.000
657,657,0.000,0.000,51.798,1.000
658,658,0.000,0.000,51.798,1.000
659,659,0.000,0.000,51.798,1.000
660,660,0.000,0.000,51.798,1.000
661,661,0.000,0.000,51.798,1.000
662,662,0.000,0.000,51.798,1.000
663,663,0.000,0.000,51.798,1.000
